,Unnamed: 0,title,vote_average,genres
671,671,The Eye of Vichy,0.0,Sin Dato
672,672,Windows,5.8,Horror
673,673,It's My Party,6.2,Drama
674,674,Country Life,8.0,Drama
675,675,Operation Dumbo Drop,4.7,Action
676,676,The Promise,5.0,Drama
677,677,Mrs. Winterbourne,5.5,Comedy
678,678,Solo,3.9,Action
679,679,Under The Domim Tree,6.5,Drama
680,680,The Substitute,5.8,Action
681,681,True Crime,5.1,Crime
682,682,Butterfly Kiss,7.4,Crime
683,683,Feeling Minnesota,5.5,Action
684,684,Delta of Venus,3.3,Drama
685,685,To Cross the Rubicon,0.0,Sin Dato
686,686,Angus,6.8,Comedy
687,687,Priest Daens,6.7,Drama
688,688,Faces,7.1,Drama
689,689,Boys,5.3,Romance
690,690,The Quest,5.3,Action
691,691,Cosi,7.1,Comedy
692,692,Sunset Park,5.1,Drama
693,693,Mulholland Falls,6.2,Drama
694,694,The Truth About Cats & Dogs,5.7,Comedy
695,695,Oliver & Company,6.5,Animation
696,696,Celtic Pride,4.9,Comedy
697,697,Flipper,5.3,Adventure
698,698,Captives,6.0,Drama
699,699,Of Love and Shadows,4.4,Drama
700,700,Dead Man,7.2,Drama
701,701,The Horseman on the Roof,6.7,War
702,702,Switchblade Sisters,6.6,Action
703,703,Mouth to Mouth,5.5,Comedy
704,704,The Visitors,7.1,Fantasy
705,705,Multiplicity,5.5,Comedy
706,706,"The Haunted World of Edward D. Wood, Jr.",10.0,Documentary
707,707,Two Friends,0.0,Drama
708,708,The Craft,6.3,Drama
709,709,The Great White Hype,5.1,Comedy
710,710,Last Dance,5.6,Drama
711,711,Cold Comfort Farm,7.0,Comedy
712,712,"Institute Benjamenta, or This Dream People Call Human Life",7.7,Animation
713,713,Heaven's Prisoners,5.0,Drama
714,714,Original Gangstas,5.5,Action
715,715,The Rock,6.9,Action
716,716,Getting Away with Murder,5.5,Comedy
717,717,Cemetery Man,7.0,Fantasy
718,718,Twister,6.1,Action
719,719,Barb Wire,3.9,Action
720,720,Le Garçu,5.0,Drama
721,721,Honeymoon,0.0,Comedy
722,722,Ghost in the Shell,7.8,Action
723,723,Thinner,5.5,Horror
724,724,Spy Hard,4.9,Action
725,725,Brothers in Trouble,0.0,Comedy
726,726,A Close Shave,7.5,Family
727,727,Force of Evil,6.6,Drama
728,728,The Stupids,4.2,Comedy
729,729,The Arrival,6.1,Action
730,730,The Man from Down Under,0.0,Drama
731,731,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,Drama
732,732,Careful,7.8,Horror
733,733,A Month by the Lake,7.2,Comedy
734,734,Gold Diggers: The Secret of Bear Mountain,5.8,Drama
735,735,Kim,7.0,Family
736,736,Carmen Miranda: Bananas Is My Business,10.0,Documentary
737,737,Ashes of Time,7.1,Drama
738,738,The Jar,8.0,Sin Dato
739,739,Maya Lin: A Strong Clear Vision,0.0,Documentary
740,740,Stalingrad,7.4,Drama
741,741,The Phantom,4.7,Adventure
742,742,Striptease,4.4,Drama
743,743,The Last of the High Kings,5.7,Drama
744,744,Heavy,7.7,Drama
745,745,Jack,5.9,Comedy
746,746,I Shot Andy Warhol,6.1,Drama
747,747,The Grass Harp,6.1,Comedy
748,748,Someone Else's America,0.0,Drama
749,749,Life is Rosy,6.5,Music
750,750,Quartier Mozart,5.0,Sin Dato
751,751,Touki Bouki,7.3,Drama
752,752,God's Gift,5.0,Drama
753,753,Spirits of the Dead,5.5,Drama
754,754,Babyfever,0.0,Sin Dato
755,755,Pharaoh's  Army,6.3,Western
756,756,Trainspotting,7.8,Drama
757,757,Til There Was You,3.9,Comedy
758,758,Independence Day,6.7,Action
759,759,Stealing Beauty,6.6,Drama
760,760,The Fan,5.7,Drama
761,761,The Hunchback of Notre Dame,6.8,Drama
762,762,The Cable Guy,5.7,Comedy
763,763,Kingpin,6.7,Comedy
764,764,Eraser,5.6,Action
765,765,The Gate of Heavenly Peace,6.7,Documentary
766,766,The Nutty Professor,5.4,Fantasy
767,767,"I, the Worst of All",6.8,Drama
768,768,An Unforgettable Summer,7.2,Drama
769,769,A Hungarian Fairy Tale,0.0,Sin Dato
770,770,My Life and Times With Antonin Artaud,8.0,Sin Dato
771,771,Midnight Dancers,7.0,Sin Dato
772,772,Somebody to Love,5.1,Comedy
773,773,A Very Natural Thing,6.3,Drama
774,774,The Old Lady Who Walked in the Sea,0.0,Comedy
775,775,Daylight,5.8,Action
776,776,The Frighteners,6.7,Horror
777,777,Lone Star,6.9,Drama
778,778,Harriet the Spy,5.7,Comedy
779,779,Phenomenon,6.2,Drama
780,780,Walking and Talking,6.6,Comedy
781,781,She's the One,5.7,Comedy
782,782,A Time to Kill,7.0,Crime
783,783,American Buffalo,6.2,Drama
784,784,Rendezvous in Paris,6.5,Romance
785,785,Alaska,5.2,Adventure
786,786,Fled,5.2,Action
787,787,Kazaam,3.6,Fantasy
788,788,Magic Hunter,6.0,Sin Dato
789,789,Larger Than Life,5.4,Family
790,790,A Boy Called Hate,6.0,Sin Dato
791,791,Power 98,4.0,Action
792,792,Two Deaths,7.0,War
793,793,A Very Brady Sequel,5.8,Comedy
794,794,Stefano Quantestorie,6.0,Comedy
795,795,Death in the Garden,7.4,Adventure
796,796,Hedd Wyn,6.5,War
797,797,La Collectionneuse,6.5,Drama
798,798,Kaspar Hauser,6.3,Drama
799,799,Regular Guys,5.2,Comedy
800,800,Diebinnen,4.0,Drama
801,801,The Convent,6.5,Thriller
802,802,The Adventures of Pinocchio,5.0,Animation
803,803,Joe's Apartment,5.0,Fantasy
804,804,The First Wives Club,6.5,Comedy
805,805,Stonewall,7.2,Romance
806,806,Ransom,6.4,Action
807,807,High School High,5.4,Comedy
808,808,Phat Beach,5.4,Comedy
809,809,Foxfire,6.3,Action
810,810,Chain Reaction,5.3,Action
811,811,Matilda,6.9,Comedy
812,812,Emma,6.7,Drama
813,813,The Crow: City of Angels,5.2,Action
814,814,House Arrest,5.0,Comedy
815,815,Eyes Without a Face,7.5,Drama
816,816,Bordello of Blood,5.0,Horror
817,817,Lotto Land,7.0,Drama
818,818,The Story of Xinghua,0.0,Sin Dato
819,819,The Day the Sun Turned Cold,7.0,Sin Dato
820,820,Flirt,7.5,Drama
821,821,The Big Squeeze,5.0,Drama
822,822,The Spitfire Grill,6.8,Comedy
823,823,Escape from L.A.,5.6,Action
824,824,Cyclo,6.8,Crime
825,825,Basquiat,6.6,Drama
826,826,Tin Cup,5.9,Comedy
827,827,Dingo,6.0,Drama
828,828,The Ballad of Narayama,6.4,Drama
829,829,Every Other Weekend,6.0,Drama
830,830,Mille bolle blu,6.0,Sin Dato
831,831,Crows and Sparrows,5.0,Sin Dato
832,832,The Godfather,8.5,Drama
833,833,Maybe... Maybe Not,6.1,Comedy
834,834,Police Story 3: Supercop,6.7,Action
835,835,Manny & Lo,6.3,Drama
836,836,Wife,0.0,Drama
837,837,Small Faces,6.4,Sin Dato
838,838,Bound,6.9,Crime
839,839,Carpool,4.9,Comedy
840,840,Death in Brunswick,6.1,Drama
841,841,Kansas City,6.1,Thriller
842,842,Gone Fishin',4.7,Comedy
843,843,Lover's Knot,4.0,Romance
844,844,Vive L'Amour,7.3,Drama
845,845,Shadow of Angels,4.0,Drama
846,846,Killer: A Journal of Murder,6.3,Drama
847,847,Nothing to Lose,0.0,Action
848,848,Project S,5.8,Action
849,849,Girls Town,5.2,Comedy
850,850,Bye-Bye,7.7,Drama
851,851,The Relic,5.8,Horror
852,852,The Island of Dr. Moreau,4.6,Fantasy
853,853,First Kid,5.3,Comedy
854,854,The Trigger Effect,6.6,Drama
855,855,Sweet Nothing,5.0,Sin Dato
856,856,Bogus,5.4,Fantasy
857,857,Bulletproof,5.4,Action
858,858,Talk of Angels,6.8,Drama
859,859,The Land Before Time III: The Time of the Great Giving,6.1,Animation
860,860,1-900,5.0,Sin Dato
861,861,Baton Rouge,0.0,Thriller
862,862,Halloween: The Curse of Michael Myers,5.0,Horror
863,863,Twelfth Night,7.0,Drama
864,864,Mother Night,7.1,Drama
865,865,Liebelei,6.3,Drama
866,866,Venice,7.5,Drama
867,867,Wild Reeds,7.4,Drama
868,868,For Whom the Bell Tolls,6.1,Drama
869,869,The Philadelphia Story,7.7,Comedy
870,870,Singin' in the Rain,7.9,Comedy
871,871,An American in Paris,6.9,Drama
872,872,Funny Face,7.0,Music
873,873,Breakfast at Tiffany's,7.6,Comedy
874,874,Vertigo,8.0,Mystery
875,875,Rear Window,8.2,Drama
876,876,It Happened One Night,7.7,Comedy
877,877,Gaslight,7.2,Drama
878,878,The Gay Divorcee,7.2,Comedy
879,879,North by Northwest,7.8,Mystery
880,880,The Apartment,8.1,Comedy
881,881,Some Like It Hot,8.0,Comedy
882,882,Charade,7.7,Comedy
883,883,Casablanca,7.9,Drama
884,884,The Maltese Falcon,7.8,Mystery
885,885,My Fair Lady,7.4,Drama
886,886,Sabrina,7.4,Comedy
887,887,Roman Holiday,7.8,Comedy
888,888,The Little Princess,7.0,Drama
889,889,Meet Me in St. Louis,6.8,Comedy
890,890,The Wizard of Oz,7.4,Adventure
891,891,Gone with the Wind,7.7,Drama
892,892,My Favorite Year,7.1,Comedy
893,893,Sunset Boulevard,8.2,Drama
894,894,Citizen Kane,8.0,Mystery
895,895,2001: A Space Odyssey,7.9,Science Fiction
896,896,Golden Earrings,4.8,Adventure
897,897,All About Eve,8.0,Drama
898,898,The Women,6.4,Comedy
899,899,Rebecca,7.7,Drama
900,900,Foreign Correspondent,7.0,Mystery
901,901,Notorious,7.8,Thriller
902,902,Spellbound,7.3,Drama
903,903,An Affair to Remember,7.1,Drama
904,904,To Catch a Thief,7.1,Crime
905,905,Father of the Bride,6.6,Comedy
906,906,The Band Wagon,7.1,Comedy
907,907,Ninotchka,7.3,Comedy
908,908,Love in the Afternoon,7.3,Comedy
909,909,Gigi,6.1,Comedy
910,910,The Reluctant Debutante,6.6,Comedy
911,911,The Adventures of Robin Hood,7.6,Action
912,912,The Mark of Zorro,7.1,Action
913,913,Laura,7.6,Drama
914,914,The Ghost and Mrs. Muir,7.3,Fantasy
915,915,Lost Horizon,6.8,Adventure
916,916,Top Hat,7.4,Comedy
917,917,To Be or Not to Be,7.7,Comedy
918,918,My Man Godfrey,7.7,Comedy
919,919,Giant,7.5,Action
920,920,East of Eden,7.5,Drama
921,921,The Thin Man,7.4,Comedy
922,922,His Girl Friday,7.5,Comedy
923,923,Around the World in Eighty Days,6.5,Adventure
924,924,It's a Wonderful Life,8.0,Drama
925,925,Mr. Smith Goes to Washington,7.9,Comedy
926,926,Bringing Up Baby,7.6,Comedy
927,927,Penny Serenade,6.4,Drama
928,928,The Scarlet Letter,8.3,Drama
929,929,Lady of Burlesque,5.0,Comedy
930,930,Of Human Bondage,6.4,Drama
931,931,Angel on My Shoulder,5.7,Comedy
932,932,Little Lord Fauntleroy,6.6,Drama
933,933,They Made Me a Criminal,5.6,Thriller
934,934,The Inspector General,6.2,Comedy
935,935,Angel and the Badman,6.6,Romance
936,936,The 39 Steps,7.4,Action
937,937,A Walk in the Sun,5.2,War
938,938,The Outlaw,4.9,Action
939,939,Night of the Living Dead,7.5,Horror
940,940,The African Queen,7.4,Adventure
941,941,Beat the Devil,6.2,Action
942,942,Cat on a Hot Tin Roof,7.6,Drama
943,943,The Last Time I Saw Paris,5.1,Romance
944,944,Meet John Doe,7.3,Drama
945,945,Algiers,5.8,Drama
946,946,Something to Sing About,3.8,Comedy
947,947,A Farewell to Arms,6.2,Drama
948,948,Moonlight Murder,6.0,Music
949,949,Nothing Personal,4.0,Drama
950,950,"Yes, Madam",7.4,Action
951,951,Dangerous Ground,5.0,Drama
952,952,Picnic,6.7,Drama
953,953,Madagascar Skin,0.0,Sin Dato
954,954,The Pompatus of Love,5.3,Comedy
955,955,Small Wonders,0.0,Documentary
956,956,Fly Away Home,6.6,Action
957,957,Bliss,4.8,Drama
958,958,Grace of My Heart,6.5,Drama
959,959,Brother of Sleep,6.8,Drama
960,960,Maximum Risk,5.3,Action
961,961,Michael Collins,6.8,Drama
962,962,The Rich Man's Wife,4.9,Drama
963,963,Infinity,0.0,Drama
964,964,Big Night,6.8,Drama
965,965,Last Man Standing,6.2,Action
966,966,Caught,6.5,Action
967,967,Set It Off,6.9,Drama
968,968,2 Days in the Valley,5.9,Comedy
969,969,Curdled,6.2,Comedy
970,970,L'associé,6.0,Comedy
971,971,Ed's Next Move,3.0,Sin Dato
972,972,Extreme Measures,5.7,Drama
973,973,The Glimmer Man,4.7,Action
974,974,D3: The Mighty Ducks,5.3,Action
975,975,The Chamber,5.9,Crime
976,976,The Apple Dumpling Gang,6.6,Comedy
977,977,"Davy Crockett, King of the Wild Frontier",5.9,Action
978,978,Escape to Witch Mountain,6.5,Adventure
979,979,The Love Bug,6.0,Comedy
980,980,Herbie Rides Again,5.9,Romance
981,981,Old Yeller,7.0,Adventure
982,982,The Parent Trap,6.8,Comedy
983,983,Pollyanna,6.9,Adventure
984,984,Homeward Bound: The Incredible Journey,6.6,Adventure
985,985,The Shaggy Dog,6.2,Comedy
986,986,Swiss Family Robinson,7.0,Adventure
987,987,That Darn Cat!,6.4,Drama
988,988,"20,000 Leagues Under the Sea",6.9,Adventure
989,989,Cool Runnings,6.8,Comedy
990,990,Angels in the Outfield,5.7,Fantasy
991,991,Cinderella,6.8,Family
992,992,Winnie the Pooh and the Blustery Day,7.8,Animation
993,993,The Three Caballeros,6.2,Animation
994,994,The Sword in the Stone,6.9,Animation
995,995,So Dear to My Heart,6.3,Animation
996,996,Robin Hood: Prince of Thieves,6.6,Adventure
997,997,Mary Poppins,7.4,Comedy
998,998,Dumbo,6.8,Animation
999,999,Pete's Dragon,6.4,Fantasy
1000,1000,Bedknobs and Broomsticks,6.8,Adventure
1001,1001,Alice in Wonderland,7.0,Animation
1002,1002,The Fox and the Hound,7.0,Adventure
1003,1003,Freeway,6.5,Comedy
1004,1004,The Sound of Music,7.4,Drama
1005,1005,Die Hard,7.5,Action
1006,1006,The Lawnmower Man,5.4,Horror
1007,1007,Unhook the Stars,6.2,Drama
1008,1008,Synthetic Pleasures,0.0,Documentary
1009,1009,The Secret Agent,5.0,Drama
1010,1010,Secrets & Lies,7.1,Drama
1011,1011,That Thing You Do!,6.8,Comedy
1012,1012,To Gillian on Her 37th Birthday,5.1,Drama
1013,1013,Surviving Picasso,5.3,Drama
1014,1014,Love Is All There Is,5.5,Comedy
1015,1015,Beautiful Thing,7.3,Comedy
1016,1016,The Long Kiss Goodnight,6.4,Crime
1017,1017,The Ghost and the Darkness,6.4,Adventure
1018,1018,Looking for Richard,6.9,Documentary
1019,1019,Trees Lounge,6.7,Comedy
1020,1020,The Proprietor,0.0,Drama
1021,1021,Normal Life,6.8,Crime
1022,1022,Get on the Bus,7.0,Drama
1023,1023,Shadow Conspiracy,4.0,Action
1024,1024,Jude,6.6,Drama
1025,1025,Everyone Says I Love You,6.5,Music
1026,1026,Bitter Sugar,6.3,Drama
1027,1027,Romeo + Juliet,6.7,Drama
1028,1028,Swingers,6.8,Comedy
1029,1029,Sleepers,7.3,Crime
1030,1030,The Sunchaser,6.1,Drama
1031,1031,Johns,6.0,Drama
1032,1032,Aladdin and the King of Thieves,6.1,Adventure
1033,1033,The Woman in Question,5.2,Mystery
1034,1034,Shall We Dance,7.9,Comedy
1035,1035,A Damsel in Distress,7.0,Comedy
1036,1036,Crossfire,6.1,Crime
1037,1037,"Murder, My Sweet",7.2,Crime
1038,1038,Macao,5.6,Adventure
1039,1039,For the Moment,7.4,War
1040,1040,Willy Wonka & the Chocolate Factory,7.4,Family
1041,1041,The Sexual Life of the Belgians,5.0,Comedy
1042,1042,The Innocents,7.5,Horror
1043,1043,Sleeper,7.0,Comedy
1044,1044,Bananas,6.7,Comedy
1045,1045,A Fish Called Wanda,7.1,Comedy
1046,1046,Life of Brian,7.7,Comedy
1047,1047,Victor/Victoria,6.9,Comedy
1048,1048,The Candidate,6.9,Comedy
1049,1049,The Great Race,7.2,Adventure
1050,1050,Bonnie and Clyde,7.6,Crime
1051,1051,The Old Man and the Sea,6.0,Adventure
1052,1052,Dial M for Murder,7.9,Crime
1053,1053,Madame Butterfly,4.8,Sin Dato
1054,1054,Dirty Dancing,7.1,Drama
1055,1055,Reservoir Dogs,8.1,Crime
1056,1056,Platoon,7.5,Drama
1057,1057,Weekend at Bernie's,6.4,Comedy
1058,1058,Basic Instinct,6.5,Thriller
1059,1059,The Doors,6.7,Drama
1060,1060,The Crying Game,6.9,Romance
1061,1061,Glengarry Glen Ross,7.5,Crime
1062,1062,Sophie's Choice,7.4,Drama
1063,1063,E.T. the Extra-Terrestrial,7.3,Science Fiction
1064,1064,The Search for One-eye Jimmy,6.3,Comedy
1065,1065,A Christmas Carol,7.0,Fantasy
1066,1066,Days of Thunder,5.9,Adventure
1067,1067,Top Gun,6.7,Action
1068,1068,American Strays,6.8,Action
1069,1069,Rebel Without a Cause,7.6,Drama
1070,1070,A Streetcar Named Desire,7.6,Drama
1071,1071,Children of the Corn IV: The Gathering,4.6,Horror
1072,1072,The Leopard Son,0.0,Documentary
1073,1073,Charm's  Incidents,0.0,Comedy
1074,1074,Bird of Prey,0.0,Crime
1075,1075,Microcosmos,7.7,Documentary
1076,1076,Palookaville,5.4,Comedy
1077,1077,The Associate,6.2,Comedy
1078,1078,The Funeral,7.3,Crime
1079,1079,The Sleepover,8.0,Comedy
1080,1080,A Single Girl,6.8,Drama
1081,1081,The Eighth Day,7.0,Drama
1082,1082,North Star,5.2,Action
1083,1083,Drunks,0.0,Drama
1084,1084,The People vs. Larry Flynt,6.8,Drama
1085,1085,Glory Daze,5.8,Comedy
1086,1086,A Perfect Candidate,5.3,Documentary
1087,1087,On Golden Pond,7.3,Drama
1088,1088,The Return of the Pink Panther,6.7,Mystery
1089,1089,Drop Dead Fred,5.9,Comedy
1090,1090,The Abyss,7.1,Adventure
1091,1091,The Fog,6.4,Horror
1092,1092,Escape from New York,6.9,Science Fiction
1093,1093,The Howling,6.4,Drama
1094,1094,Jean de Florette,7.6,Drama
1095,1095,Manon of the Spring,7.8,Drama
1096,1096,Johnny 100 Pesos,6.3,Drama
1097,1097,Private Benjamin,6.0,Comedy
1098,1098,Monty Python and the Holy Grail,7.8,Adventure
1099,1099,Hustler White,6.8,Romance
1100,1100,Dadetown,8.0,Sin Dato
1101,1101,Everything Relative,4.0,Drama
1102,1102,Entertaining Angels - The Dorothy Day Story,5.0,Drama
1103,1103,Three Lives and Only One Death,8.0,Comedy
1104,1104,The Line King: The Al Hirschfeld Story,0.0,Documentary
1105,1105,Snowriders,0.0,Documentary
1106,1106,Curtis's Charm,0.0,Sin Dato
1107,1107,When We Were Kings,7.3,Documentary
1108,1108,The Wrong Trousers,7.6,Animation
1109,1109,JLG/JLG: Self-Portrait in December,7.7,Documentary
1110,1110,The Return of Martin Guerre,6.7,Mystery
1111,1111,Faust,7.4,Animation
1112,1112,He Walked by Night,6.4,Drama
1113,1113,Raw Deal,7.2,Crime
1114,1114,T-Men,6.4,Thriller
1115,1115,The Children Are Watching Us,7.2,Drama
1116,1116,Pastoral Symphony,4.7,Drama
1117,1117,Here Comes Cookie,8.0,Sin Dato
1118,1118,Love In Bloom,0.0,Sin Dato
1119,1119,Six of a Kind,3.5,Comedy
1120,1120,The Tin Drum,7.0,Drama
1121,1121,The Ruling Class,6.8,Drama
1122,1122,Mina Tannenbaum,4.8,Drama
1123,1123,2 or 3 Things I Know About Her,7.0,Comedy
1124,1124,The Bloody Child,0.0,Drama
1125,1125,Dear God,5.1,Comedy
1126,1126,Bad Moon,5.7,Horror
1127,1127,American Dream,6.0,Documentary
1128,1128,Best of the Best 3: No Turning Back,5.8,Action
1129,1129,Bob Roberts,6.5,Comedy
1130,1130,Cinema Paradiso,8.2,Drama
1131,1131,"The Cook, the Thief, His Wife & Her Lover",7.3,Crime
1132,1132,Dead Tired,5.6,Comedy
1133,1133,Delicatessen,7.4,Comedy
1134,1134,The Double Life of Veronique,7.3,Drama
1135,1135,Enchanted April,6.9,Romance
1136,1136,Paths of Glory,8.2,Drama
1137,1137,The Grifters,6.5,Crime
1138,1138,Hear My Song,4.1,Comedy
1139,1139,The Shooter,5.0,Western
1140,1140,The English Patient,7.0,Drama
1141,1141,Mediterraneo,7.4,Comedy
1142,1142,My Left Foot: The Story of Christy Brown,7.5,Drama
1143,1143,"Sex, Lies, and Videotape",6.7,Drama
1144,1144,Passion Fish,6.7,Drama
1145,1145,Strictly Ballroom,6.2,Comedy
1146,1146,The Thin Blue Line,7.9,Mystery
1147,1147,Tie Me Up! Tie Me Down!,7.0,Comedy
1148,1148,Madonna: Truth or Dare,6.3,Documentary
1149,1149,Paris is Burning,8.2,Documentary
1150,1150,One Flew Over the Cuckoo's Nest,8.3,Drama
1151,1151,Up in Smoke,6.7,Comedy
1152,1152,The Empire Strikes Back,8.2,Adventure
1153,1153,The Princess Bride,7.6,Adventure
1154,1154,Raiders of the Lost Ark,7.7,Adventure
1155,1155,Brazil,7.6,Comedy
1156,1156,Aliens,7.7,Horror
1157,1157,"The Good, the Bad and the Ugly",8.1,Western
1158,1158,Withnail & I,7.4,Comedy
1159,1159,12 Angry Men,8.2,Drama
1160,1160,Lawrence of Arabia,7.8,Adventure
1161,1161,A Clockwork Orange,8.0,Science Fiction
1162,1162,To Kill a Mockingbird,7.9,Crime
1163,1163,Apocalypse Now,8.0,Drama
1164,1164,Once Upon a Time in the West,8.1,Western
1165,1165,Return of the Jedi,7.9,Adventure
1166,1166,Wings of Desire,7.5,Drama
1167,1167,The Third Man,7.9,Thriller
1168,1168,GoodFellas,8.2,Drama
1169,1169,Alien,7.9,Horror
1170,1170,Army of Darkness,7.3,Fantasy
1171,1171,The Big Blue,7.6,Adventure
1172,1172,Ran,7.9,Action
1173,1173,The Killer,7.6,Action
1174,1174,Psycho,8.3,Drama
1175,1175,The Blues Brothers,7.5,Music
1176,1176,The Godfather: Part II,8.3,Drama
1177,1177,Full Metal Jacket,7.9,Drama
1178,1178,A Grand Day Out,7.4,Adventure
1179,1179,Henry V,7.4,War
1180,1180,Amadeus,7.8,Drama
1181,1181,The Quiet Man,7.3,Comedy
1182,1182,Once Upon a Time in America,8.3,Drama
1183,1183,Raging Bull,7.7,Drama
1184,1184,Annie Hall,7.8,Comedy
1185,1185,The Right Stuff,7.4,Drama
1186,1186,Stalker,7.8,Drama
1187,1187,Das Boot,7.9,Action
1188,1188,The Sting,7.9,Comedy
1189,1189,Harold and Maude,7.7,Comedy
1190,1190,Trust,6.5,Drama
1191,1191,The Seventh Seal,7.9,Fantasy
1192,1192,Local Hero,7.0,Comedy
1193,1193,The Terminator,7.4,Action
1194,1194,Braindead,7.4,Horror
1195,1195,Glory,7.4,War
1196,1196,Rosencrantz & Guildenstern Are Dead,7.3,Comedy
1197,1197,Manhattan,7.8,Comedy
1198,1198,Miller's Crossing,7.5,Drama
1199,1199,Dead Poets Society,8.1,Drama
1200,1200,The Graduate,7.6,Drama
1201,1201,Touch of Evil,7.6,Drama
1202,1202,La Femme Nikita,7.0,Action
1203,1203,The Bridge on the River Kwai,7.7,Drama
1204,1204,8½,7.9,Fantasy
1205,1205,Chinatown,7.9,Crime
1206,1206,The Day the Earth Stood Still,7.3,Drama
1207,1207,The Treasure of the Sierra Madre,7.9,Action
1208,1208,Bad Taste,6.4,Action
1209,1209,Duck Soup,7.6,Comedy
1210,1210,Better Off Dead...,6.8,Comedy
1211,1211,The Shining,8.1,Horror
1212,1212,Stand by Me,7.8,Crime
1213,1213,M,8.0,Drama
1214,1214,Evil Dead II,7.5,Horror
1215,1215,The Great Escape,7.8,Adventure
1216,1216,The Deer Hunter,7.8,Drama
1217,1217,Diva,6.7,Action
1218,1218,Groundhog Day,7.4,Romance
1219,1219,Unforgiven,7.7,Western
1220,1220,The Manchurian Candidate,7.7,Mystery
1221,1221,Pump up the Volume,7.0,Music
1222,1222,Arsenic and Old Lace,7.4,Comedy
1223,1223,Back to the Future,8.0,Adventure
1224,1224,Fried Green Tomatoes,7.6,Drama
1225,1225,Patton,7.3,Drama
1226,1226,Down by Law,7.2,Crime
1227,1227,Akira,7.8,Science Fiction
1228,1228,Highlander,6.8,Adventure
1229,1229,Cool Hand Luke,7.7,Crime
1230,1230,Cyrano de Bergerac,6.8,Drama
1231,1231,Young Frankenstein,7.7,Comedy
1232,1232,Night on Earth,7.5,Comedy
1233,1233,Raise the Red Lantern,7.8,Drama
1234,1234,The Great Dictator,8.1,Comedy
1235,1235,Fantasia,7.2,Animation
1236,1236,High Noon,7.6,Western
1237,1237,The Big Sleep,7.6,Crime
1238,1238,Heathers,7.3,Thriller
1239,1239,Somewhere in Time,7.1,Science Fiction
1240,1240,Ben-Hur,7.5,Action
1241,1241,This Is Spinal Tap,7.6,Comedy
1242,1242,Koyaanisqatsi,7.7,Documentary
1243,1243,Some Kind of Wonderful,6.9,Drama
1244,1244,Indiana Jones and the Last Crusade,7.6,Adventure
1245,1245,Being There,7.7,Comedy
1246,1246,Gandhi,7.4,Drama
1247,1247,The Unbearable Lightness of Being,7.0,Comedy
1248,1248,A Room with a View,6.9,Drama
1249,1249,Real Genius,6.6,Comedy
1250,1250,Pink Floyd: The Wall,7.7,Music
